,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
493,3.75,2.1850968611841584,30.72210388086394,3.7015739392971447,1.3418541627682357,6.431980515339465,147,195.93333333333334,255
494,292.5,19.29825294774206,-12.380670763158552,32.14216877397806,19.654906731620787,168.78174593052023,137,218.74102564102563,255
495,24.5,5.585191925620057,51.30037918997531,10.463840369770589,3.664547860468637,24.52081528017131,138,184.98979591836735,225
496,2.75,1.8712051592547776,-40.3637135440123,4.1390853453075565,0.8480637792534903,5.603553390593274,140,147.8181818181818,167
497,1.75,1.4927053303604616,-45.00001609038752,1.8516401995451028,1.0690449676496976,3.414213562373095,138,174.14285714285714,252
498,1.0,1.1283791670955126,45.00001609038752,1.0,1.0,2.0,138,152.25,167
499,9.75,3.523362819972964,46.21079310664947,6.479490843547679,2.153638234645186,13.485281374238571,142,215.35897435897436,255
500,0.5,0.7978845608028654,45.00001609038752,1.4142135623730951,0.0,0.0,141,150.0,159
501,1.0,1.1283791670955126,-18.43495541459913,1.7320508075688772,0.7071067811865476,1.6035533905932737,172,206.5,233
502,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,144,144.0,144
503,5.5,2.6462837142006137,-58.04611795849123,3.4904865211134184,2.0303420819882763,7.82842712474619,175,222.54545454545453,255
504,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,139,139.0,139
505,13.75,4.1841419359420025,-84.31189411731981,7.515946116553545,3.7328749812920665,18.36396103067893,137,160.9090909090909,185
506,0.75,0.9772050238058398,-45.00001609038752,1.1547005383792517,0.6666666666666666,1.7071067811865475,149,170.66666666666666,198
507,5.0,2.5231325220201604,-15.862578592873989,4.14947432922269,2.394130905176639,9.707106781186548,137,165.35,209
